,Bal,Brick,Dist,Flat URL,Floor,Kitsp,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
7845,,1,31.326629665845505,150314057,2,,34.5,,7845,0,3.0,1380000.0,1,,34.5,
7846,,1,19.990758195568255,150799498,3,,15.0,15.0,7846,1,3.0,1399111.0,1,,15.1,0.0
7847,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7847,0,3.0,1399444.0,1,1.0,15.4,0.0
7848,,1,20.48842048688527,150808038,3,,14.4,,7848,0,3.0,1399666.0,1,1.0,15.6,
7849,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7849,0,3.0,1490000.0,1,0.0,26.0,0.0
7850,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7850,0,3.0,1520000.0,9,,18.0,1.0
7851,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7851,0,3.0,1520000.0,9,,18.0,1.0
7852,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7852,0,3.0,1520000.0,9,,18.0,1.0
7853,,1,19.710497034370174,150798043,1,,20.0,16.0,7853,0,3.0,1599222.0,1,1.0,20.2,0.0
7854,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7854,1,3.0,1599333.0,1,,20.3,0.0
7855,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7855,0,3.0,1700000.0,9,0.0,19.0,0.0
7856,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7856,0,3.0,1700000.0,9,0.0,19.0,0.0
7857,,1,19.950833117250042,149978104,1,3.0,19.0,,7857,0,3.0,1740000.0,1,,22.0,
7858,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7858,0,3.0,1790000.0,9,,29.0,0.0
7859,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7859,0,3.0,1790000.0,9,,23.0,
7860,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,7860,0,3.0,1790000.0,1,0.0,29.0,0.0
7861,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,7861,0,3.0,1790000.0,1,0.0,29.0,0.0
7862,,1,19.98498107191243,151021232,3,,25.9,,7862,0,3.0,1790000.0,1,,25.9,
7863,,1,16.385671633096024,150137713,3,5.0,12.0,,7863,0,4.0,1799900.0,1,1.0,17.0,
7864,,0,15.889013498739969,151119318,3,3.0,14.0,,7864,0,4.0,1850000.0,9,,18.0,
7865,,0,16.747492744319896,151049226,1,,13.0,,7865,0,15.0,1850000.0,9,,15.0,
7866,,0,16.91153252660973,151032661,3,4.0,14.0,,7866,0,3.0,1890000.0,9,,18.0,
7867,,1,18.865818391903645,150799930,2,,23.0,18.0,7867,1,3.0,1899111.0,1,,23.1,0.0
7868,1.0,1,16.644023791836847,47953852,11,9.5,38.0,,7868,0,17.0,6200000.0,2,0.0,61.0,
7869,1.0,1,22.780447521215535,150484403,1,7.6,39.6,25.0,7869,0,10.0,5086870.0,3,0.0,65.3,0.0
7870,1.0,0,15.077478562355548,150527585,16,10.0,51.0,7.0,7870,0,17.0,10700000.0,3,1.0,70.0,0.0
7871,,1,31.326629665845505,149518164,2,,18.5,,7871,0,3.0,740000.0,9,,18.5,
7872,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,7872,0,3.0,1360000.0,9,,15.0,0.0
7873,,1,31.326629665845505,150314057,2,,34.5,,7873,0,3.0,1380000.0,1,,34.5,
7874,,1,19.990758195568255,150799498,3,,15.0,15.0,7874,1,3.0,1399111.0,1,,15.1,0.0
7875,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7875,0,3.0,1399444.0,1,1.0,15.4,0.0
7876,,1,20.48842048688527,150808038,3,,14.4,,7876,0,3.0,1399666.0,1,1.0,15.6,
7877,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7877,0,3.0,1490000.0,1,0.0,26.0,0.0
7878,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7878,0,3.0,1520000.0,9,,18.0,1.0
7879,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7879,0,3.0,1520000.0,9,,18.0,1.0
7880,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7880,0,3.0,1520000.0,9,,18.0,1.0
7881,,1,19.710497034370174,150798043,1,,20.0,16.0,7881,0,3.0,1599222.0,1,1.0,20.2,0.0
7882,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7882,1,3.0,1599333.0,1,,20.3,0.0
7883,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7883,0,3.0,1700000.0,9,0.0,19.0,0.0
7884,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7884,0,3.0,1700000.0,9,0.0,19.0,0.0
7885,,1,19.950833117250042,149978104,1,3.0,19.0,,7885,0,3.0,1740000.0,1,,22.0,
7886,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7886,0,3.0,1790000.0,9,,29.0,0.0
7887,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7887,0,3.0,1790000.0,9,,23.0,
7888,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,7888,0,3.0,1790000.0,1,0.0,29.0,0.0
7889,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,7889,0,3.0,1790000.0,1,0.0,29.0,0.0
7890,,1,19.98498107191243,151021232,3,,25.9,,7890,0,3.0,1790000.0,1,,25.9,
7891,,1,16.385671633096024,150137713,3,5.0,12.0,,7891,0,4.0,1799900.0,1,1.0,17.0,
7892,,0,15.889013498739969,151119318,3,3.0,14.0,,7892,0,4.0,1850000.0,9,,18.0,
7893,,0,16.747492744319896,151049226,1,,13.0,,7893,0,15.0,1850000.0,9,,15.0,
7894,,0,16.91153252660973,151032661,3,4.0,14.0,,7894,0,3.0,1890000.0,9,,18.0,
7895,,1,18.865818391903645,150799930,2,,23.0,18.0,7895,1,3.0,1899111.0,1,,23.1,0.0
7896,,1,20.506613641273226,145967754,2,12.0,20.0,10.0,7896,0,3.0,4490000.0,1,0.0,43.0,0.0
7897,,1,14.8706095577513,149704270,12,8.0,28.0,15.0,7897,0,12.0,4700000.0,2,,40.2,0.0
7898,,1,13.061289871104854,150798273,1,,26.0,16.0,7898,0,3.0,2299222.0,1,1.0,26.2,1.0
7899,,1,31.326629665845505,149518164,2,,18.5,,7899,0,3.0,740000.0,9,,18.5,
7900,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,7900,0,3.0,1360000.0,9,,15.0,0.0
7901,,1,31.326629665845505,150314057,2,,34.5,,7901,0,3.0,1380000.0,1,,34.5,
7902,,1,19.990758195568255,150799498,3,,15.0,15.0,7902,1,3.0,1399111.0,1,,15.1,0.0
7903,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7903,0,3.0,1399444.0,1,1.0,15.4,0.0
7904,,1,20.48842048688527,150808038,3,,14.4,,7904,0,3.0,1399666.0,1,1.0,15.6,
7905,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7905,0,3.0,1490000.0,1,0.0,26.0,0.0
7906,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7906,0,3.0,1520000.0,9,,18.0,1.0
7907,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7907,0,3.0,1520000.0,9,,18.0,1.0
7908,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7908,0,3.0,1520000.0,9,,18.0,1.0
7909,,1,19.710497034370174,150798043,1,,20.0,16.0,7909,0,3.0,1599222.0,1,1.0,20.2,0.0
7910,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7910,1,3.0,1599333.0,1,,20.3,0.0
7911,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7911,0,3.0,1700000.0,9,0.0,19.0,0.0
7912,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7912,0,3.0,1700000.0,9,0.0,19.0,0.0
7913,,1,19.950833117250042,149978104,1,3.0,19.0,,7913,0,3.0,1740000.0,1,,22.0,
7914,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7914,0,3.0,1790000.0,9,,29.0,0.0
7915,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7915,0,3.0,1790000.0,9,,23.0,
7916,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,7916,0,3.0,1790000.0,1,0.0,29.0,0.0
7917,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,7917,0,3.0,1790000.0,1,0.0,29.0,0.0
7918,,1,19.98498107191243,151021232,3,,25.9,,7918,0,3.0,1790000.0,1,,25.9,
7919,,1,16.385671633096024,150137713,3,5.0,12.0,,7919,0,4.0,1799900.0,1,1.0,17.0,
7920,,0,15.889013498739969,151119318,3,3.0,14.0,,7920,0,4.0,1850000.0,9,,18.0,
7921,,0,16.747492744319896,151049226,1,,13.0,,7921,0,15.0,1850000.0,9,,15.0,
7922,,0,16.91153252660973,151032661,3,4.0,14.0,,7922,0,3.0,1890000.0,9,,18.0,
7923,,1,18.865818391903645,150799930,2,,23.0,18.0,7923,1,3.0,1899111.0,1,,23.1,0.0
7924,1.0,1,16.704041105469297,150409524,4,5.0,13.6,,7924,1,6.0,3040119.0,9,,26.8,
7925,1.0,0,12.725493145436278,150959982,3,,64.3,17.0,7925,0,3.0,5700000.0,2,1.0,64.3,1.0
7926,1.0,0,21.328963690931545,146368094,15,9.0,16.0,,7926,0,22.0,4499000.0,1,0.0,36.0,
7927,,1,31.326629665845505,149518164,2,,18.5,,7927,0,3.0,740000.0,9,,18.5,
7928,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,7928,0,3.0,1360000.0,9,,15.0,0.0
7929,,1,31.326629665845505,150314057,2,,34.5,,7929,0,3.0,1380000.0,1,,34.5,
7930,,1,19.990758195568255,150799498,3,,15.0,15.0,7930,1,3.0,1399111.0,1,,15.1,0.0
7931,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7931,0,3.0,1399444.0,1,1.0,15.4,0.0
7932,,1,20.48842048688527,150808038,3,,14.4,,7932,0,3.0,1399666.0,1,1.0,15.6,
7933,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7933,0,3.0,1490000.0,1,0.0,26.0,0.0
7934,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7934,0,3.0,1520000.0,9,,18.0,1.0
7935,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7935,0,3.0,1520000.0,9,,18.0,1.0
7936,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7936,0,3.0,1520000.0,9,,18.0,1.0
7937,,1,19.710497034370174,150798043,1,,20.0,16.0,7937,0,3.0,1599222.0,1,1.0,20.2,0.0
7938,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7938,1,3.0,1599333.0,1,,20.3,0.0
7939,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7939,0,3.0,1700000.0,9,0.0,19.0,0.0
7940,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7940,0,3.0,1700000.0,9,0.0,19.0,0.0
7941,,1,19.950833117250042,149978104,1,3.0,19.0,,7941,0,3.0,1740000.0,1,,22.0,
7942,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7942,0,3.0,1790000.0,9,,29.0,0.0
7943,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7943,0,3.0,1790000.0,9,,23.0,
7944,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,7944,0,3.0,1790000.0,1,0.0,29.0,0.0
7945,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,7945,0,3.0,1790000.0,1,0.0,29.0,0.0
7946,,1,19.98498107191243,151021232,3,,25.9,,7946,0,3.0,1790000.0,1,,25.9,
7947,,1,16.385671633096024,150137713,3,5.0,12.0,,7947,0,4.0,1799900.0,1,1.0,17.0,
7948,,0,15.889013498739969,151119318,3,3.0,14.0,,7948,0,4.0,1850000.0,9,,18.0,
7949,,0,16.747492744319896,151049226,1,,13.0,,7949,0,15.0,1850000.0,9,,15.0,
7950,,0,16.91153252660973,151032661,3,4.0,14.0,,7950,0,3.0,1890000.0,9,,18.0,
7951,,1,18.865818391903645,150799930,2,,23.0,18.0,7951,1,3.0,1899111.0,1,,23.1,0.0
7952,1.0,1,13.6556022701663,148508587,4,14.0,24.0,10.0,7952,1,12.0,6270000.0,1,,50.6,0.0
7953,1.0,1,17.0354025347403,150237466,7,16.0,34.0,10.0,7953,0,21.0,4900000.0,2,0.0,71.0,0.0
7954,1.0,0,20.484205143762562,149908907,5,11.0,45.0,,7954,0,17.0,8500000.0,3,,75.0,
7955,,1,31.326629665845505,149518164,2,,18.5,,7955,0,3.0,740000.0,9,,18.5,
7956,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,7956,0,3.0,1360000.0,9,,15.0,0.0
7957,,1,31.326629665845505,150314057,2,,34.5,,7957,0,3.0,1380000.0,1,,34.5,
7958,,1,19.990758195568255,150799498,3,,15.0,15.0,7958,1,3.0,1399111.0,1,,15.1,0.0
7959,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7959,0,3.0,1399444.0,1,1.0,15.4,0.0
7960,,1,20.48842048688527,150808038,3,,14.4,,7960,0,3.0,1399666.0,1,1.0,15.6,
7961,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7961,0,3.0,1490000.0,1,0.0,26.0,0.0
7962,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7962,0,3.0,1520000.0,9,,18.0,1.0
7963,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7963,0,3.0,1520000.0,9,,18.0,1.0
7964,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7964,0,3.0,1520000.0,9,,18.0,1.0
7965,,1,19.710497034370174,150798043,1,,20.0,16.0,7965,0,3.0,1599222.0,1,1.0,20.2,0.0
7966,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7966,1,3.0,1599333.0,1,,20.3,0.0
7967,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7967,0,3.0,1700000.0,9,0.0,19.0,0.0
7968,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7968,0,3.0,1700000.0,9,0.0,19.0,0.0
7969,,1,19.950833117250042,149978104,1,3.0,19.0,,7969,0,3.0,1740000.0,1,,22.0,
7970,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7970,0,3.0,1790000.0,9,,29.0,0.0
7971,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7971,0,3.0,1790000.0,9,,23.0,
7972,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,7972,0,3.0,1790000.0,1,0.0,29.0,0.0
7973,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,7973,0,3.0,1790000.0,1,0.0,29.0,0.0
7974,,1,19.98498107191243,151021232,3,,25.9,,7974,0,3.0,1790000.0,1,,25.9,
7975,,1,16.385671633096024,150137713,3,5.0,12.0,,7975,0,4.0,1799900.0,1,1.0,17.0,
7976,,0,15.889013498739969,151119318,3,3.0,14.0,,7976,0,4.0,1850000.0,9,,18.0,
7977,,0,16.747492744319896,151049226,1,,13.0,,7977,0,15.0,1850000.0,9,,15.0,
7978,,0,16.91153252660973,151032661,3,4.0,14.0,,7978,0,3.0,1890000.0,9,,18.0,
7979,,1,18.865818391903645,150799930,2,,23.0,18.0,7979,1,3.0,1899111.0,1,,23.1,0.0
7980,0.0,1,14.213791039357648,150198204,21,,,14.0,7980,1,22.0,3837600.0,2,,31.2,0.0
7981,1.0,1,13.807512051954292,148639117,6,13.0,23.0,10.0,7981,1,24.0,5372000.0,1,,40.1,0.0
7982,1.0,0,16.013195300175756,150976471,3,9.4,42.7,5.0,7982,0,5.0,5499000.0,3,1.0,65.1,0.0
7983,,1,31.326629665845505,149518164,2,,18.5,,7983,0,3.0,740000.0,9,,18.5,
7984,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,7984,0,3.0,1360000.0,9,,15.0,0.0
7985,,1,31.326629665845505,150314057,2,,34.5,,7985,0,3.0,1380000.0,1,,34.5,
7986,,1,19.990758195568255,150799498,3,,15.0,15.0,7986,1,3.0,1399111.0,1,,15.1,0.0
7987,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,7987,0,3.0,1399444.0,1,1.0,15.4,0.0
7988,,1,20.48842048688527,150808038,3,,14.4,,7988,0,3.0,1399666.0,1,1.0,15.6,
7989,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,7989,0,3.0,1490000.0,1,0.0,26.0,0.0
7990,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,7990,0,3.0,1520000.0,9,,18.0,1.0
7991,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,7991,0,3.0,1520000.0,9,,18.0,1.0
7992,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,7992,0,3.0,1520000.0,9,,18.0,1.0
7993,,1,19.710497034370174,150798043,1,,20.0,16.0,7993,0,3.0,1599222.0,1,1.0,20.2,0.0
7994,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,7994,1,3.0,1599333.0,1,,20.3,0.0
7995,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,7995,0,3.0,1700000.0,9,0.0,19.0,0.0
7996,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,7996,0,3.0,1700000.0,9,0.0,19.0,0.0
7997,,1,19.950833117250042,149978104,1,3.0,19.0,,7997,0,3.0,1740000.0,1,,22.0,
7998,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,7998,0,3.0,1790000.0,9,,29.0,0.0
7999,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,7999,0,3.0,1790000.0,9,,23.0,
8000,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,8000,0,3.0,1790000.0,1,0.0,29.0,0.0
8001,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,8001,0,3.0,1790000.0,1,0.0,29.0,0.0
8002,,1,19.98498107191243,151021232,3,,25.9,,8002,0,3.0,1790000.0,1,,25.9,
8003,,1,16.385671633096024,150137713,3,5.0,12.0,,8003,0,4.0,1799900.0,1,1.0,17.0,
8004,,0,15.889013498739969,151119318,3,3.0,14.0,,8004,0,4.0,1850000.0,9,,18.0,
8005,,0,16.747492744319896,151049226,1,,13.0,,8005,0,15.0,1850000.0,9,,15.0,
8006,,0,16.91153252660973,151032661,3,4.0,14.0,,8006,0,3.0,1890000.0,9,,18.0,
8007,,1,18.865818391903645,150799930,2,,23.0,18.0,8007,1,3.0,1899111.0,1,,23.1,0.0
8008,,1,13.6556022701663,150967493,3,9.5,14.1,20.0,8008,1,24.0,7118962.0,2,,55.3,0.0
8009,,1,14.458029294641243,150801892,1,1.5,15.0,14.0,8009,0,3.0,1470000.0,1,,18.0,1.0
8010,1.0,0,15.170387901321886,148307322,7,12.0,32.0,,8010,0,16.0,9300000.0,2,0.0,60.0,
8011,,1,31.326629665845505,149518164,2,,18.5,,8011,0,3.0,740000.0,9,,18.5,
8012,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,8012,0,3.0,1360000.0,9,,15.0,0.0
8013,,1,31.326629665845505,150314057,2,,34.5,,8013,0,3.0,1380000.0,1,,34.5,
8014,,1,19.990758195568255,150799498,3,,15.0,15.0,8014,1,3.0,1399111.0,1,,15.1,0.0
8015,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,8015,0,3.0,1399444.0,1,1.0,15.4,0.0
8016,,1,20.48842048688527,150808038,3,,14.4,,8016,0,3.0,1399666.0,1,1.0,15.6,
8017,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,8017,0,3.0,1490000.0,1,0.0,26.0,0.0
8018,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,8018,0,3.0,1520000.0,9,,18.0,1.0
8019,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,8019,0,3.0,1520000.0,9,,18.0,1.0
8020,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,8020,0,3.0,1520000.0,9,,18.0,1.0
8021,,1,19.710497034370174,150798043,1,,20.0,16.0,8021,0,3.0,1599222.0,1,1.0,20.2,0.0
8022,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,8022,1,3.0,1599333.0,1,,20.3,0.0
8023,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,8023,0,3.0,1700000.0,9,0.0,19.0,0.0
8024,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,8024,0,3.0,1700000.0,9,0.0,19.0,0.0
8025,,1,19.950833117250042,149978104,1,3.0,19.0,,8025,0,3.0,1740000.0,1,,22.0,
8026,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,8026,0,3.0,1790000.0,9,,29.0,0.0
8027,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,8027,0,3.0,1790000.0,9,,23.0,
8028,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,8028,0,3.0,1790000.0,1,0.0,29.0,0.0
8029,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,8029,0,3.0,1790000.0,1,0.0,29.0,0.0
8030,,1,19.98498107191243,151021232,3,,25.9,,8030,0,3.0,1790000.0,1,,25.9,
8031,,1,16.385671633096024,150137713,3,5.0,12.0,,8031,0,4.0,1799900.0,1,1.0,17.0,
8032,,0,15.889013498739969,151119318,3,3.0,14.0,,8032,0,4.0,1850000.0,9,,18.0,
8033,,0,16.747492744319896,151049226,1,,13.0,,8033,0,15.0,1850000.0,9,,15.0,
8034,,0,16.91153252660973,151032661,3,4.0,14.0,,8034,0,3.0,1890000.0,9,,18.0,
8035,,1,18.865818391903645,150799930,2,,23.0,18.0,8035,1,3.0,1899111.0,1,,23.1,0.0
8036,1.0,1,15.319735210853283,150966391,1,9.0,25.4,15.0,8036,1,3.0,6009500.0,2,,50.5,1.0
8037,0.0,1,15.717189351729465,149919770,17,6.8,34.4,15.0,8037,1,17.0,5061060.0,2,,54.4,0.0
8038,,1,14.262609409137815,151031260,2,8.0,30.0,,8038,0,3.0,3730000.0,1,,42.0,
8039,,1,31.326629665845505,149518164,2,,18.5,,8039,0,3.0,740000.0,9,,18.5,
8040,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,8040,0,3.0,1360000.0,9,,15.0,0.0
8041,,1,31.326629665845505,150314057,2,,34.5,,8041,0,3.0,1380000.0,1,,34.5,
8042,,1,19.990758195568255,150799498,3,,15.0,15.0,8042,1,3.0,1399111.0,1,,15.1,0.0
8043,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,8043,0,3.0,1399444.0,1,1.0,15.4,0.0
8044,,1,20.48842048688527,150808038,3,,14.4,,8044,0,3.0,1399666.0,1,1.0,15.6,
8045,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,8045,0,3.0,1490000.0,1,0.0,26.0,0.0
8046,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,8046,0,3.0,1520000.0,9,,18.0,1.0
8047,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,8047,0,3.0,1520000.0,9,,18.0,1.0
8048,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,8048,0,3.0,1520000.0,9,,18.0,1.0
8049,,1,19.710497034370174,150798043,1,,20.0,16.0,8049,0,3.0,1599222.0,1,1.0,20.2,0.0
8050,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,8050,1,3.0,1599333.0,1,,20.3,0.0
8051,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,8051,0,3.0,1700000.0,9,0.0,19.0,0.0
8052,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,8052,0,3.0,1700000.0,9,0.0,19.0,0.0
8053,,1,19.950833117250042,149978104,1,3.0,19.0,,8053,0,3.0,1740000.0,1,,22.0,
8054,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,8054,0,3.0,1790000.0,9,,29.0,0.0
8055,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,8055,0,3.0,1790000.0,9,,23.0,
8056,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,8056,0,3.0,1790000.0,1,0.0,29.0,0.0
8057,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,8057,0,3.0,1790000.0,1,0.0,29.0,0.0
8058,,1,19.98498107191243,151021232,3,,25.9,,8058,0,3.0,1790000.0,1,,25.9,
8059,,1,16.385671633096024,150137713,3,5.0,12.0,,8059,0,4.0,1799900.0,1,1.0,17.0,
8060,,0,15.889013498739969,151119318,3,3.0,14.0,,8060,0,4.0,1850000.0,9,,18.0,
8061,,0,16.747492744319896,151049226,1,,13.0,,8061,0,15.0,1850000.0,9,,15.0,
8062,,0,16.91153252660973,151032661,3,4.0,14.0,,8062,0,3.0,1890000.0,9,,18.0,
8063,,1,18.865818391903645,150799930,2,,23.0,18.0,8063,1,3.0,1899111.0,1,,23.1,0.0
8064,1.0,1,13.807512051954292,148639117,6,13.0,23.0,10.0,8064,1,24.0,5372000.0,1,,40.1,0.0
8065,1.0,1,22.875898674647495,150514887,3,5.0,25.7,25.0,8065,1,10.0,3881628.0,2,,45.7,0.0
8066,1.0,1,16.747492744319896,149686162,17,5.0,15.0,,8066,0,22.0,3300000.0,1,0.0,27.5,
8067,,1,31.326629665845505,149518164,2,,18.5,,8067,0,3.0,740000.0,9,,18.5,
8068,,1,19.924899182085746,149996983,3,2.5,12.0,25.0,8068,0,3.0,1360000.0,9,,15.0,0.0
8069,,1,31.326629665845505,150314057,2,,34.5,,8069,0,3.0,1380000.0,1,,34.5,
8070,,1,19.990758195568255,150799498,3,,15.0,15.0,8070,1,3.0,1399111.0,1,,15.1,0.0
8071,,1,19.73786859882315,150831553,3,5.4,10.0,17.0,8071,0,3.0,1399444.0,1,1.0,15.4,0.0
8072,,1,20.48842048688527,150808038,3,,14.4,,8072,0,3.0,1399666.0,1,1.0,15.6,
8073,,1,19.950833117250042,150290348,3,4.0,20.0,25.0,8073,0,3.0,1490000.0,1,0.0,26.0,0.0
8074,,1,14.458029294641243,149480776,1,3.0,15.0,14.0,8074,0,3.0,1520000.0,9,,18.0,1.0
8075,,1,14.458029294641243,150995981,1,3.0,12.0,14.0,8075,0,3.0,1520000.0,9,,18.0,1.0
8076,,1,14.70938264022216,150320210,1,3.0,15.0,20.0,8076,0,3.0,1520000.0,9,,18.0,1.0
8077,,1,19.710497034370174,150798043,1,,20.0,16.0,8077,0,3.0,1599222.0,1,1.0,20.2,0.0
8078,,1,19.990758195568255,150860571,1,5.0,15.3,19.0,8078,1,3.0,1599333.0,1,,20.3,0.0
8079,,1,19.98498107191243,150487214,2,3.0,16.0,25.0,8079,0,3.0,1700000.0,9,0.0,19.0,0.0
8080,,1,19.98498107191243,150490074,2,3.0,16.0,25.0,8080,0,3.0,1700000.0,9,0.0,19.0,0.0
8081,,1,19.950833117250042,149978104,1,3.0,19.0,,8081,0,3.0,1740000.0,1,,22.0,
8082,,0,19.638959222580347,148901002,3,3.0,26.0,25.0,8082,0,3.0,1790000.0,9,,29.0,0.0
8083,1.0,1,19.638959222580347,149888462,2,3.0,20.0,,8083,0,3.0,1790000.0,9,,23.0,
8084,,1,19.98498107191243,150487784,3,4.0,22.0,25.0,8084,0,3.0,1790000.0,1,0.0,29.0,0.0
8085,,1,19.98498107191243,150490567,3,4.0,22.0,25.0,8085,0,3.0,1790000.0,1,0.0,29.0,0.0
8086,,1,19.98498107191243,151021232,3,,25.9,,8086,0,3.0,1790000.0,1,,25.9,
8087,,1,16.385671633096024,150137713,3,5.0,12.0,,8087,0,4.0,1799900.0,1,1.0,17.0,
8088,,0,15.889013498739969,151119318,3,3.0,14.0,,8088,0,4.0,1850000.0,9,,18.0,
8089,,0,16.747492744319896,151049226,1,,13.0,,8089,0,15.0,1850000.0,9,,15.0,
8090,,0,16.91153252660973,151032661,3,4.0,14.0,,8090,0,3.0,1890000.0,9,,18.0,
8091,,1,18.865818391903645,150799930,2,,23.0,18.0,8091,1,3.0,1899111.0,1,,23.1,0.0
